@LastModified,@Name,@Path,Task.@version,Task.@xmlns:ns0,Task.Actions.@Context,Task.Actions.ComHandler.ClassId,Task.Actions.ComHandler.Data,Task.Actions.Exec,Task.Actions.Exec.@id,Task.Actions.Exec.Arguments,Task.Actions.Exec.Command,Task.Actions.Exec.WorkingDirectory,Task.Principals.Principal.@id,Task.Principals.Principal.GroupId,Task.Principals.Principal.LogonType,Task.Principals.Principal.RunLevel,Task.Principals.Principal.UserId,Task.RegistrationInfo.Author,Task.RegistrationInfo.Date,Task.RegistrationInfo.Description,Task.RegistrationInfo.SecurityDescriptor,Task.RegistrationInfo.Source,Task.RegistrationInfo.URI,Task.RegistrationInfo.Version,Task.Settings.AllowHardTerminate,Task.Settings.AllowStartOnDemand,Task.Settings.DisallowStartIfOnBatteries,Task.Settings.DisallowStartOnRemoteAppSession,Task.Settings.Enabled,Task.Settings.ExecutionTimeLimit,Task.Settings.Hidden,Task.Settings.IdleSettings.Duration,Task.Settings.IdleSettings.RestartOnIdle,Task.Settings.IdleSettings.StopOnIdleEnd,Task.Settings.IdleSettings.WaitTimeout,Task.Settings.MaintenanceSettings.Deadline,Task.Settings.MaintenanceSettings.Exclusive,Task.Settings.MaintenanceSettings.Period,Task.Settings.MultipleInstancesPolicy,Task.Settings.Priority,Task.Settings.RestartOnFailure.Count,Task.Settings.RestartOnFailure.Interval,Task.Settings.RunOnlyIfIdle,Task.Settings.RunOnlyIfNetworkAvailable,Task.Settings.StartWhenAvailable,Task.Settings.StopIfGoingOnBatteries,Task.Settings.UseUnifiedSchedulingEngine,Task.Settings.WakeToRun,Task.Triggers,Task.Triggers.BootTrigger,Task.Triggers.BootTrigger.@id,Task.Triggers.BootTrigger.Delay,Task.Triggers.BootTrigger.Enabled,Task.Triggers.BootTrigger.EndBoundary,Task.Triggers.BootTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger,Task.Triggers.CalendarTrigger.@id,Task.Triggers.CalendarTrigger.Enabled,Task.Triggers.CalendarTrigger.EndBoundary,Task.Triggers.CalendarTrigger.RandomDelay,Task.Triggers.CalendarTrigger.Repetition.Duration,Task.Triggers.CalendarTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger.Repetition.StopAtDurationEnd,Task.Triggers.CalendarTrigger.ScheduleByDay.DaysInterval,Task.Triggers.CalendarTrigger.ScheduleByMonth.DaysOfMonth.Day,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.April,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.August,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.December,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.February,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.January,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.July,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.June,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.March,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.May,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.November,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.October,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.September,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Friday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Monday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Saturday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Sunday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Thursday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Tuesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Wednesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.WeeksInterval,Task.Triggers.CalendarTrigger.StartBoundary,Task.Triggers.EventTrigger,Task.Triggers.EventTrigger.@id,Task.Triggers.EventTrigger.Delay,Task.Triggers.EventTrigger.Enabled,Task.Triggers.EventTrigger.ExecutionTimeLimit,Task.Triggers.EventTrigger.Repetition.Duration,Task.Triggers.EventTrigger.Repetition.Interval,Task.Triggers.EventTrigger.StartBoundary,Task.Triggers.EventTrigger.Subscription,Task.Triggers.IdleTrigger,Task.Triggers.IdleTrigger.@id,Task.Triggers.IdleTrigger.Enabled,Task.Triggers.IdleTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger,Task.Triggers.LogonTrigger.@id,Task.Triggers.LogonTrigger.Delay,Task.Triggers.LogonTrigger.Enabled,Task.Triggers.LogonTrigger.EndBoundary,Task.Triggers.LogonTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger.Repetition.Interval,Task.Triggers.LogonTrigger.Repetition.StopAtDurationEnd,Task.Triggers.LogonTrigger.StartBoundary,Task.Triggers.LogonTrigger.UserId,Task.Triggers.RegistrationTrigger,Task.Triggers.RegistrationTrigger.Delay,Task.Triggers.SessionStateChangeTrigger,Task.Triggers.SessionStateChangeTrigger.@id,Task.Triggers.SessionStateChangeTrigger.Delay,Task.Triggers.SessionStateChangeTrigger.Enabled,Task.Triggers.SessionStateChangeTrigger.ExecutionTimeLimit,Task.Triggers.SessionStateChangeTrigger.StateChange,Task.Triggers.TimeTrigger,Task.Triggers.TimeTrigger.@id,Task.Triggers.TimeTrigger.Enabled,Task.Triggers.TimeTrigger.RandomDelay,Task.Triggers.TimeTrigger.Repetition.Interval,Task.Triggers.TimeTrigger.Repetition.StopAtDurationEnd,Task.Triggers.TimeTrigger.StartBoundary,Task.Triggers.WnfStateChangeTrigger,Task.Triggers.WnfStateChangeTrigger.@id,Task.Triggers.WnfStateChangeTrigger.Data,Task.Triggers.WnfStateChangeTrigger.DataOffset,Task.Triggers.WnfStateChangeTrigger.Delay,Task.Triggers.WnfStateChangeTrigger.Enabled,Task.Triggers.WnfStateChangeTrigger.StateName
2023-03-06 21:17:22,Background Synchronization,C:\Windows\System32\Tasks\Microsoft\Windows\Offline Files\Background Synchronization,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{FA3F3DD9-4C1A-456B-A8FA-C76EF3ED83B8},,,,,,,Users,S-1-5-11,,,,"$(@%systemroot%\system32\cscui.dll,-5001)",,"$(@%systemroot%\system32\cscui.dll,-5003)",,"$(@%systemroot%\system32\cscui.dll,-5000)",\Microsoft\Windows\Offline Files\Background Synchronization,1.0,,,false,,false,P1D,,,false,true,,,,,IgnoreNew,,,,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT20M,PT2H,,2008-01-01T00:00:00,,,,,,,
2023-03-06 21:17:21,Logon Synchronization,C:\Windows\System32\Tasks\Microsoft\Windows\Offline Files\Logon Synchronization,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{FA3F3DD9-4C1A-456B-A8FA-C76EF3ED83B8},Logon,,,,,,Users,S-1-5-11,,,,"$(@%systemroot%\system32\cscui.dll,-5001)",,"$(@%systemroot%\system32\cscui.dll,-5002)",,"$(@%systemroot%\system32\cscui.dll,-5000)",\Microsoft\Windows\Offline Files\Logon Synchronization,1.0,,,true,,false,P1D,,,false,true,,,,,IgnoreNew,,,,,true,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT4M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,Secure-Boot-Update,C:\Windows\System32\Tasks\Microsoft\Windows\PI\Secure-Boot-Update,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{5014B7C8-934E-4262-9816-887FA745A6C4},SBServicing,,,,,,LocalSystem,,,,S-1-5-18,"$(@%SystemRoot%\system32\TpmTasks.dll,-600)",2012-02-07T16:39:20,"$(@%SystemRoot%\system32\TpmTasks.dll,-604)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\TpmTasks.dll,-601)",Microsoft\Windows\PI\Secure-Boot-Update,,,,false,,,PT1H,,,false,true,,,,,IgnoreNew,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA33E0C9541
2023-12-13 06:31:49,SecureBootEncodeUEFI,C:\Windows\System32\Tasks\Microsoft\Windows\PI\SecureBootEncodeUEFI,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,,%WINDIR%\system32\SecureBootEncodeUEFI.exe,,LocalSystem,S-1-5-18,,LeastPrivilege,,,,,D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU)(A;;FRFX;;;LS),,\Microsoft\Windows\PI\SecureBootEncodeUEFI,,true,true,false,,true,PT10S,false,,false,false,,,,,IgnoreNew,7,,,false,false,true,false,true,false,,,,PT5M,true,2025-12-31T12:00:00,,,,true,,,,,,,"['1', '15']",,,,,,,,,,,,,,,,,,,,,2025-12-31T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,Sqm-Tasks,C:\Windows\System32\Tasks\Microsoft\Windows\PI\Sqm-Tasks,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{5014B7C8-934E-4262-9816-887FA745A6C4},PiSqmTasks,,,,,,LocalSystem,,,,S-1-5-18,"$(@%SystemRoot%\system32\TpmTasks.dll,-600)",2011-07-22T00:00:00.8844064,"$(@%SystemRoot%\system32\TpmTasks.dll,-603)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\TpmTasks.dll,-601)",Microsoft\Windows\PI\Sqm-Tasks,,,,true,,,,,,false,true,,,,P1M,IgnoreNew,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,Device Install Group Policy,C:\Windows\System32\Tasks\Microsoft\Windows\Plug and Play\Device Install Group Policy,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{60400283-B242-4FA8-8C25-CAF695B88209},,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%SystemRoot%\system32\pnppolicy.dll,-600)",,"$(@%SystemRoot%\system32\pnppolicy.dll,-602)",D:(A;OICI;FA;;;BA)(A;OICI;FA;;;SY),,\Microsoft\Windows\Plug and Play\Device Install Group Policy,,false,,false,,,P1D,true,,false,true,,,,,Queue,6,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA32A1E890D
2023-03-06 21:17:20,Device Install Reboot Required,C:\Windows\System32\Tasks\Microsoft\Windows\Plug and Play\Device Install Reboot Required,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{48794782-6A1F-47B9-BD52-1D5F95D49C1B},,,,,,,Users,S-1-5-4,,HighestAvailable,,"$(@%SystemRoot%\system32\pnpui.dll,-600)",,"$(@%SystemRoot%\system32\pnpui.dll,-602)",O:BAG:BAD:(A;OICI;FA;;;BA)(A;OICI;FA;;;SY)(A;;FR;;;IU),,\Microsoft\Windows\Plug and Play\Device Install Reboot Required,,false,false,false,,,,true,,false,true,,,,,Queue,6,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA33D009602
2023-03-06 21:17:21,Sysprep Generalize Drivers,C:\Windows\System32\Tasks\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,6,%SystemRoot%\System32\drvinst.exe,,LocalSystem,,,,S-1-5-18,"$(@%SystemRoot%\System32\sppnp.dll,-2000)",,"$(@%SystemRoot%\System32\sppnp.dll,-2001)",D:(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers,,,,false,,,,,,false,true,,,,,IgnoreNew,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,AnalyzeSystem,C:\Windows\System32\Tasks\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystemAccount,{927EA2AF-1C54-43D5-825E-0074CE028EEE},,,,,,,LocalSystemAccount,,,,S-1-5-18,"$(@%systemRoot%\system32\energytask.dll,-600)",,"$(@%systemRoot%\system32\energytask.dll,-602)",D:(A;OICI;FA;;;BA)(A;OICI;FA;;;SY)(A;OICI;GR;;;AU)(A;;FRFX;;;LS),"$(@%systemRoot%\system32\energytask.dll,-601)",\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem,1.0,,,false,,,PT5M,,,false,true,,P2D,true,P1D,IgnoreNew,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,EduPrintProv,C:\Windows\System32\Tasks\Microsoft\Windows\Printing\EduPrintProv,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,,,,,,%windir%\system32\eduprintprov.exe,,Users,S-1-5-4,,,,,,,D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;WD),,Microsoft\Windows\Printing\EduPrintProv,,,,false,true,,,,,false,true,,,,,IgnoreNew,,,,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA3280A9341
2023-03-06 21:17:21,PrinterCleanupTask,C:\Windows\System32\Tasks\Microsoft\Windows\Printing\PrinterCleanupTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,InteractiveUsers,{C56F065E-DE49-4E42-BE7C-305C45609D25},,,,,,,InteractiveUsers,S-1-5-4,,HighestAvailable,,,,,D:P(A;;FA;;;AU)(A;;FA;;;SY),,Microsoft\Windows\Printing\PrinterCleanupTask,,,,true,,,,,,false,true,,,,,IgnoreNew,,1,PT1H,,,true,true,true,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,2020-01-01T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 06:40:32,PrintJobCleanupTask,C:\Windows\System32\Tasks\Microsoft\Windows\Printing\PrintJobCleanupTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,InteractiveUsers,{8ABCE260-32B6-476C-AE13-B34D0C91292D},,,,,,,InteractiveUsers,S-1-5-4,,HighestAvailable,,,,,D:P(A;;FA;;;AU)(A;;FA;;;SY),,Microsoft\Windows\Printing\PrintJobCleanupTask,,,,true,,false,,,,false,true,,,,,IgnoreNew,,1,PT1H,,,true,true,true,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,2021-01-01T12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,LoginCheck,C:\Windows\System32\Tasks\Microsoft\Windows\PushToInstall\LoginCheck,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,start pushtoinstall login,%windir%\system32\sc.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;GRGX;;;SU),,\Microsoft\Windows\PushToInstall\LoginCheck,1.0,,,false,true,false,PT1H,,,false,true,,,,,Parallel,,,,true,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT5M,,2016-12-31T16:00:00-08:00,,,,2016-12-31T16:00:00-08:00,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 06:40:32,Registration,C:\Windows\System32\Tasks\Microsoft\Windows\PushToInstall\Registration,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,start pushtoinstall registration,%windir%\system32\sc.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FA;;;BA)(A;;GRGX;;;SU),,\Microsoft\Windows\PushToInstall\Registration,1.0,true,true,false,true,true,PT1H,false,,false,true,,,,,IgnoreNew,7,,,false,true,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,P1D,false,2024-03-13T02:40:32,,,01,0,PT15M,true,750CBCA3290B9641
2023-03-06 21:17:21,MobilityManager,C:\Windows\System32\Tasks\Microsoft\Windows\Ras\MobilityManager,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalService,{C463A0FC-794F-4FDF-9201-01938CEACAFA},,,,,,,LocalService,,,,S-1-5-19,"$(@%SystemRoot%\system32\rasmbmgr.dll,-201)",,"$(@%SystemRoot%\system32\rasmbmgr.dll,-202)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;LS),,Microsoft\Windows\Ras\MobilityManager,,,,false,,,,,,false,true,,,,,Parallel,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<QueryList>







              <Query







                  Id=""0""







                  Path=""Application""







                  >







                <Select Path=""Application"">*[System[Provider[@Name='RasClient'] and (Level=4 or Level=0) and (EventID=20281)]]</Select>







              </Query>







            </QueryList>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 13:52:27,VerifyWinRE,C:\Windows\System32\Tasks\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalAdmin,{89D1D0C2-A3CF-490C-ABE3-B86CDE34B047},VerifyWinRE,,,,,,LocalAdmin,S-1-5-32-544,,HighestAvailable,,"$(@%SystemRoot%\system32\ReAgentTask.dll,-601)",,"$(@%SystemRoot%\system32\ReAgentTask.dll,-603)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\ReAgentTask.dll,-602)",\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE,1.0,false,,true,,false,PT1H,true,,false,false,,P1M,,P14D,IgnoreNew,,,,true,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,RegIdleBackup,C:\Windows\System32\Tasks\Microsoft\Windows\Registry\RegIdleBackup,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{CA767AA8-9157-4604-B64B-40747123D5F2},,,,,,,LocalSystem,,,,S-1-5-18,"$(@%systemroot%\system32\regidle.dll,-600)",,"$(@%systemroot%\system32\regidle.dll,-602)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;IU)(A;;FRFX;;;S-1-5-80-2970612574-78537857-698502321-558674196-1451644582)(A;;FRFX;;;LS),"$(@%systemroot%\system32\regidle.dll,-601)",Microsoft\Windows\Registry\RegIdleBackup,1.0,,,true,,,PT0S,true,,false,true,,P14D,,P10D,IgnoreNew,5,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,RemoteAssistanceTask,C:\Windows\System32\Tasks\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,Creator,,,,49b247cd-24d4-4ada-ad69-2d975a02b748,/offerraupdate,%windir%\system32\RAServer.exe,%windir%,Creator,,,HighestAvailable,S-1-5-18,"$(@%systemroot%\system32\msra.exe,-686)",2005-11-08T17:18:32,"$(@%systemroot%\system32\msra.exe,-688)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY),"$(@%systemroot%\system32\msra.exe,-687)",Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask,,,,false,,,,true,PT10M,false,true,PT1H,,,,Queue,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a33e62f-7fb9-41d8-bc94-4ac450677743,PT15S,,,,,,"<QueryList><Query Id=""0"" Path=""System""><Select Path=""System"">*[System[Provider[@Name='Microsoft-Windows-GroupPolicy'] and EventID=1502]]</Select></Query></QueryList>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,StartComponentCleanup,C:\Windows\System32\Tasks\Microsoft\Windows\Servicing\StartComponentCleanup,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{752073A1-23F2-4396-85F0-8FDB879ED0ED},,,,,,,System,,,HighestAvailable,S-1-5-18,,,,,,\Microsoft\Windows\Servicing\StartComponentCleanup,,false,,true,,,PT1H,,,false,true,,P14D,,P7D,IgnoreNew,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,Account Cleanup,C:\Windows\System32\Tasks\Microsoft\Windows\SharedPC\Account Cleanup,,http://schemas.microsoft.com/windows/2004/02/mit/task,Author,,,,,"%windir%\System32\Windows.SharedPC.AccountManager.dll,StartMaintenance",%windir%\System32\rundll32.exe,,Author,,,HighestAvailable,S-1-5-18,,,,,,\Microsoft\Windows\SharedPC\Account Cleanup,,false,,true,,false,PT30M,,,false,true,,,,P1D,IgnoreNew,,,,true,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,CreateObjectTask,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\CreateObjectTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{990A9F8F-301F-45F7-8D0E-68C5952DBA43},,,,,,,LocalSystem,,,,S-1-5-18,"$(@%SystemRoot%\system32\shell32.dll,-14349)",,"$(@%SystemRoot%\system32\shell32.dll,-14350)",D:(A;;FA;;;SY)(A;;FRFX;;;IU),"$(@%SystemRoot%\system32\shell32.dll,-14349)",\Microsoft\Windows\Shell\CreateObjectTask,1.0,,,false,,,PT30S,true,,false,true,,,,,IgnoreNew,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,FamilySafetyMonitor,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\FamilySafetyMonitor,,http://schemas.microsoft.com/windows/2004/02/mit/task,System,,,,,,%windir%\System32\wpcmon.exe,,System,,,HighestAvailable,S-1-5-18,"$(@%SystemRoot%\System32\wpcmon.exe,-32014)",,"$(@%SystemRoot%\System32\wpcmon.exe,-32015)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;BU),"$(@%SystemRoot%\System32\wpcmon.exe,-32013)",\Microsoft\Windows\Shell\FamilySafetyMonitor,,,,false,,,PT10M,,,false,true,,,,,Queue,1,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,FamilySafetyRefreshTask,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\FamilySafetyRefreshTask,,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{C844C79D-AED8-4DCE-AB25-4D359BED84F8},$(Arg0),,,,,,System,,,HighestAvailable,S-1-5-18,"$(@%SystemRoot%\System32\WpcRefreshTask.dll,-32011)",,"$(@%SystemRoot%\System32\WpcRefreshTask.dll,-32012)",D:(A;OICI;FA;;;BA)(A;OICI;FA;;;LA)(A;OICI;FA;;;SY)(A;OICI;FRFX;;;AU)(A;;FRFX;;;LS),"$(@%SystemRoot%\System32\WpcRefreshTask.dll,-32010)",\Microsoft\Windows\Shell\FamilySafetyRefreshTask,,,,false,,,PT10M,,,false,true,,,,,Queue,,,,,true,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA33A089541
2023-10-11 05:32:39,IndexerAutomaticMaintenance,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\IndexerAutomaticMaintenance,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalService,{3FBA60A6-7BF5-4868-A2CA-6623B3DFFEA6},,,,,,,LocalService,,InteractiveToken,LeastPrivilege,S-1-5-19,"$(@%systemroot%\system32\srchadmin.dll,-1901)",,"$(@%systemroot%\system32\srchadmin.dll,-1902)",D:(A;;FA;;;SY)(A;;FA;;;LS)(A;;FR;;;BA),"$(@%systemroot%\system32\srchadmin.dll,-1901)",\Microsoft\Windows\Shell\IndexerAutomaticMaintenance,1.0,true,true,true,false,true,PT1H,false,,,,,P2D,false,P1D,IgnoreNew,7,,,false,false,false,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,ThemeAssetTask_SyncFODState,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\ThemeAssetTask_SyncFODState,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{3BC5DD7D-EA3B-428C-B9B6-0723DB6A1057},,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:P(A;;FRFX;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\Shell\ThemeAssetTask_SyncFODState,,,,true,,false,,,,false,true,,,,,IgnoreNew,,,,true,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SyncThemeFODStateOnIdle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,ThemesSyncedImageDownload,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\ThemesSyncedImageDownload,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{79F8E185-4E45-4B74-8182-02AA430661E4},,,,,,,Users,S-1-5-32-545,,,,"$(@%SystemRoot%\system32\Themes.SsfDownload.ScheduledTask.dll,-600)",,"$(@%SystemRoot%\system32\Themes.SsfDownload.ScheduledTask.dll,-602)",,"$(@%SystemRoot%\system32\Themes.SsfDownload.ScheduledTask.dll,-601)",\Microsoft\Windows\Shell\ThemesSyncedImageDownload,,,,true,,,,,PT10M,false,false,PT1H,P7D,,P1D,IgnoreNew,,,,true,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
